Customer ID,Invoice Total,Invoice applied amount,Invoice exchange rate,Payment Total,Payment applied amount,Payment exchange rate,Credit Total,Credit applied amount,Credit exchange rate,Adjustment Total,Adjustment applied amount,Adjustment exchange rate,Customer Balance
CUST_0677,1162.09,115.73,1.0,609.95,231.65,1.0,192.26,83.86,1.0,115.81,23.24,1.0,652.23
CUST_0678,2510.54,690.92,1.0,556.98,121.7,1.0,89.06,48.04,1.0,185.77,27.3,1.0,1501.79
CUST_0679,3260.33,284.39,1.0,1532.03,615.98,1.0,353.0,313.31,1.0,121.46,36.62,1.0,2105.04
CUST_0680,617.95,207.83,1.0,677.95,179.76,1.0,386.38,58.56,1.0,153.97,71.05,1.0,-332.97
CUST_0681,4283.31,573.85,1.0,1845.67,67.15,1.0,430.8,59.12,1.0,39.14,37.44,1.0,1560.96
CUST_0682,1393.84,419.56,1.0,1965.04,523.69,1.0,345.33,276.88,1.0,85.53,5.85,1.0,-455.84
CUST_0683,1305.45,379.07,1.0,991.12,228.71,1.0,122.94,63.05,1.0,62.0,5.69,1.0,160.39
CUST_0684,928.86,277.8,1.0,161.91,24.38,1.0,21.13,7.73,1.0,81.08,13.64,1.0,567.57
CUST_0685,4347.26,304.54,1.0,347.11,32.14,1.0,455.73,112.11,1.0,4.16,0.09,1.0,3388.2
CUST_0686,993.4,75.13,1.0,1537.33,89.66,1.0,357.58,46.66,1.0,41.85,11.25,1.0,-809.72
CUST_0687,3473.43,556.07,1.0,323.88,60.85,1.0,190.74,165.84,1.0,84.15,67.13,1.0,2646.45
CUST_0688,1160.78,515.66,1.0,362.56,12.04,1.0,378.56,108.41,1.0,68.02,11.96,1.0,80.51
CUST_0689,1650.44,806.01,1.0,1087.57,265.68,1.0,361.32,117.56,1.0,197.97,180.6,1.0,-203.85
CUST_0690,606.68,75.55,1.0,815.91,19.03,1.0,93.26,50.95,1.0,3.77,1.03,1.0,-305.32
CUST_0691,2514.93,556.88,1.0,199.84,23.21,1.0,176.47,15.2,1.0,186.67,89.16,1.0,1717.66
CUST_0692,3085.93,692.73,1.0,1056.85,255.66,1.0,8.79,7.95,1.0,194.86,26.18,1.0,1759.85
CUST_0693,637.62,154.56,1.0,573.31,39.59,1.0,298.63,287.67,1.0,69.86,4.75,1.0,3.49
CUST_0694,570.34,230.49,1.0,1399.55,581.08,1.0,233.49,171.51,1.0,155.81,109.3,1.0,-494.09
CUST_0695,3617.89,338.53,1.0,753.69,25.91,1.0,304.89,300.59,1.0,183.35,54.95,1.0,2675.68
CUST_0696,4733.76,2045.63,1.0,1943.79,400.29,1.0,338.18,272.33,1.0,180.36,12.71,1.0,1246.43
CUST_0697,2912.08,857.91,1.0,1547.84,546.0,1.0,28.47,10.85,1.0,60.33,36.26,1.0,1058.78
CUST_0698,1400.67,571.66,1.0,693.68,114.97,1.0,176.91,78.39,1.0,104.68,67.56,1.0,188.9
CUST_0699,3709.57,1036.43,1.0,194.25,39.72,1.0,163.12,82.42,1.0,172.5,44.94,1.0,2565.47
CUST_0700,4538.84,1492.11,1.0,1154.45,384.88,1.0,216.97,151.3,1.0,3.05,0.79,1.0,2213.75
CUST_0701,748.46,103.21,1.0,1070.85,54.99,1.0,469.71,463.81,1.0,112.34,86.49,1.0,-350.66
CUST_0702,1070.4,14.66,1.0,1970.08,927.83,1.0,363.87,363.04,1.0,98.63,58.29,1.0,53.0
CUST_0703,4693.22,2220.69,1.0,920.93,410.73,1.0,493.8,121.02,1.0,97.77,58.62,1.0,1628.7
CUST_0704,1529.51,10.43,1.0,828.18,77.16,1.0,321.94,191.86,1.0,57.05,20.75,1.0,674.28
CUST_0705,4587.88,371.68,1.0,167.41,36.79,1.0,170.32,81.65,1.0,29.95,3.63,1.0,4023.23
CUST_0706,1719.34,497.66,1.0,1764.82,284.6,1.0,143.94,81.73,1.0,50.05,7.13,1.0,-277.83
CUST_0707,3826.68,210.45,1.0,963.97,302.41,1.0,375.05,54.0,1.0,132.55,70.05,1.0,2696.12
CUST_0708,3949.89,1586.94,1.0,1684.32,643.52,1.0,76.99,51.59,1.0,23.73,4.71,1.0,1315.77
CUST_0709,839.55,111.86,1.0,1941.91,641.4,1.0,265.33,125.15,1.0,137.33,33.87,1.0,-609.54
CUST_0710,3844.13,1092.41,1.0,207.06,78.98,1.0,329.99,150.98,1.0,62.39,52.43,1.0,2454.59
CUST_0711,1340.5,380.48,1.0,1855.8,442.62,1.0,249.49,179.19,1.0,37.06,23.81,1.0,-510.21
CUST_0712,2072.32,472.0,1.0,1442.73,316.54,1.0,494.52,163.46,1.0,111.21,92.18,1.0,162.1
CUST_0713,4930.73,2133.05,1.0,1371.47,24.17,1.0,372.31,219.28,1.0,39.03,35.33,1.0,1301.05
CUST_0714,1368.17,556.34,1.0,1436.69,308.88,1.0,54.0,28.64,1.0,63.53,41.28,1.0,-319.09
CUST_0715,3439.45,394.53,1.0,813.14,10.6,1.0,116.41,71.38,1.0,135.77,131.25,1.0,2201.87
CUST_0716,2554.1,478.74,1.0,190.13,26.0,1.0,260.17,21.34,1.0,166.71,29.72,1.0,1809.39
CUST_0717,4654.27,934.39,1.0,1963.55,18.5,1.0,12.95,12.52,1.0,40.08,25.79,1.0,1788.69
CUST_0718,803.25,224.59,1.0,683.73,53.72,1.0,98.94,24.04,1.0,37.45,30.92,1.0,-119.72
CUST_0719,2327.52,581.79,1.0,1086.17,367.81,1.0,216.41,61.15,1.0,118.11,2.1,1.0,988.12
CUST_0720,4147.81,1604.49,1.0,447.49,93.89,1.0,478.33,106.65,1.0,170.31,122.21,1.0,1866.14
CUST_0721,3525.26,905.09,1.0,1196.39,207.7,1.0,315.11,300.18,1.0,51.85,49.62,1.0,1618.78
CUST_0722,4400.21,1932.28,1.0,433.07,154.64,1.0,135.15,127.31,1.0,85.27,3.64,1.0,2263.29
CUST_0723,1277.03,346.12,1.0,954.83,433.9,1.0,156.03,118.54,1.0,127.65,113.48,1.0,386.66
CUST_0724,2096.84,274.92,1.0,947.79,152.97,1.0,22.34,5.63,1.0,14.15,9.04,1.0,1015.5
CUST_0725,4221.69,241.19,1.0,1645.27,378.79,1.0,398.24,213.44,1.0,172.05,76.87,1.0,2624.4
CUST_0726,1082.51,139.68,1.0,1650.51,351.49,1.0,289.05,111.76,1.0,69.49,14.35,1.0,-478.34
CUST_0727,2664.09,968.6,1.0,730.55,69.55,1.0,68.93,29.3,1.0,78.66,59.53,1.0,1013.99
CUST_0728,760.6,181.95,1.0,1259.67,260.88,1.0,419.31,187.88,1.0,138.87,132.29,1.0,-644.99
CUST_0729,3277.9,870.74,1.0,711.24,2.89,1.0,163.94,112.51,1.0,81.28,32.59,1.0,1696.07
CUST_0730,2997.5,1377.77,1.0,1980.3,549.28,1.0,28.93,5.49,1.0,137.75,127.06,1.0,175.96
CUST_0731,1829.09,842.33,1.0,1786.1,496.95,1.0,406.29,366.54,1.0,161.73,114.05,1.0,-294.46
CUST_0732,2661.66,771.29,1.0,175.92,57.27,1.0,89.74,51.52,1.0,17.73,1.97,1.0,1749.26
CUST_0733,1706.73,211.73,1.0,686.35,78.48,1.0,11.25,2.42,1.0,65.86,51.39,1.0,892.77
CUST_0734,3889.01,393.65,1.0,1704.47,575.51,1.0,191.18,88.68,1.0,184.71,23.9,1.0,2424.71
CUST_0735,3474.21,142.22,1.0,771.33,35.43,1.0,412.86,81.6,1.0,13.77,9.94,1.0,2268.66
CUST_0736,2281.7,937.57,1.0,1997.4,993.31,1.0,329.84,303.93,1.0,66.45,5.82,1.0,374.76
CUST_0737,1294.71,406.27,1.0,1751.35,767.54,1.0,324.03,177.59,1.0,81.44,40.11,1.0,-200.48
CUST_0738,4744.39,90.52,1.0,158.91,51.87,1.0,241.7,59.55,1.0,126.69,104.71,1.0,4386.66
CUST_0739,569.56,62.58,1.0,538.53,153.06,1.0,261.69,88.43,1.0,171.51,87.98,1.0,31.78
CUST_0740,4442.06,1497.84,1.0,1031.91,404.36,1.0,100.88,88.04,1.0,141.51,124.68,1.0,2320.66
CUST_0741,1136.62,191.45,1.0,380.94,64.47,1.0,109.46,6.88,1.0,93.01,61.85,1.0,557.28
CUST_0742,1323.1,68.45,1.0,723.7,280.23,1.0,249.85,114.82,1.0,97.5,28.28,1.0,745.37
CUST_0743,4639.66,1862.54,1.0,1222.05,61.6,1.0,214.35,114.09,1.0,44.66,17.34,1.0,1543.73
CUST_0744,705.78,49.83,1.0,1231.1,40.8,1.0,437.42,84.94,1.0,37.08,18.63,1.0,-868.38
CUST_0745,4212.02,919.16,1.0,1855.26,472.96,1.0,4.11,3.4,1.0,123.06,59.55,1.0,1973.36
CUST_0746,723.17,16.72,1.0,829.13,21.49,1.0,342.27,338.69,1.0,28.24,6.75,1.0,-83.28
CUST_0747,1420.48,533.13,1.0,1678.05,538.13,1.0,456.94,260.32,1.0,156.43,155.88,1.0,-448.64
CUST_0748,3051.22,265.66,1.0,1252.47,205.67,1.0,424.22,39.78,1.0,24.6,1.08,1.0,1377.84
CUST_0749,2721.93,36.41,1.0,1247.12,324.31,1.0,64.12,47.2,1.0,168.41,10.16,1.0,1904.04
CUST_0750,2937.81,183.11,1.0,1473.14,729.06,1.0,387.32,265.63,1.0,129.29,35.74,1.0,1982.48
CUST_0751,2685.82,221.48,1.0,160.06,34.83,1.0,152.05,110.87,1.0,103.16,98.61,1.0,2302.48
CUST_0752,3582.93,744.19,1.0,1433.1,420.08,1.0,135.84,7.16,1.0,127.56,4.2,1.0,1820.4
CUST_0753,3319.07,1215.47,1.0,188.77,37.32,1.0,306.09,220.46,1.0,142.43,29.55,1.0,1979.4
CUST_0754,3180.31,37.02,1.0,387.63,114.03,1.0,410.25,30.04,1.0,5.61,4.59,1.0,2490.5
CUST_0755,643.96,69.85,1.0,575.74,278.81,1.0,5.94,4.81,1.0,97.81,48.93,1.0,324.93
CUST_0756,3771.21,1418.48,1.0,929.26,252.51,1.0,167.35,164.16,1.0,122.35,5.43,1.0,1789.71
CUST_0757,967.74,446.44,1.0,1862.71,67.88,1.0,217.67,42.49,1.0,116.2,69.76,1.0,-1402.27
CUST_0758,2834.01,762.06,1.0,891.3,226.81,1.0,155.06,107.9,1.0,133.69,8.3,1.0,1485.69
CUST_0759,4252.8,1884.64,1.0,1101.63,380.32,1.0,261.33,187.66,1.0,22.8,12.4,1.0,1583.58
CUST_0760,1405.14,126.55,1.0,501.11,114.25,1.0,333.76,255.5,1.0,136.61,119.93,1.0,830.15
CUST_0761,1481.98,3.65,1.0,1891.91,614.26,1.0,179.28,142.64,1.0,170.44,133.82,1.0,200.66
CUST_0762,3636.23,426.88,1.0,1895.37,904.4,1.0,323.94,225.9,1.0,34.03,21.65,1.0,2132.72
CUST_0763,3891.01,316.05,1.0,1674.05,1.99,1.0,372.31,8.25,1.0,191.51,51.26,1.0,1679.09
CUST_0764,2156.17,149.47,1.0,784.71,15.46,1.0,337.26,261.71,1.0,46.45,15.14,1.0,1193.21
CUST_0765,970.63,466.16,1.0,1922.07,437.15,1.0,449.29,378.87,1.0,108.66,5.07,1.0,-947.28
CUST_0766,535.68,206.44,1.0,924.63,91.81,1.0,126.15,7.47,1.0,20.24,17.79,1.0,-619.81
CUST_0767,1555.21,764.3,1.0,1727.07,41.96,1.0,185.57,115.3,1.0,191.65,141.24,1.0,-914.06
CUST_0768,1670.57,384.37,1.0,667.04,183.44,1.0,241.32,152.88,1.0,19.74,13.51,1.0,720.39
CUST_0769,865.6,137.01,1.0,1184.32,556.83,1.0,23.05,22.91,1.0,197.38,62.12,1.0,236.22
CUST_0770,4280.04,1098.29,1.0,1209.3,435.71,1.0,325.58,153.28,1.0,80.62,30.01,1.0,2286.47
CUST_0771,1176.74,203.58,1.0,293.04,108.18,1.0,345.78,96.95,1.0,157.45,36.13,1.0,660.79
CUST_0772,954.84,316.5,1.0,959.23,340.0,1.0,175.85,24.88,1.0,67.38,7.15,1.0,-71.63
CUST_0773,4588.06,1088.34,1.0,177.1,57.17,1.0,480.44,468.12,1.0,17.49,3.83,1.0,3381.13
CUST_0774,4685.97,1174.18,1.0,1699.93,205.46,1.0,110.72,70.57,1.0,98.48,11.48,1.0,2064.17
CUST_0775,1558.55,95.09,1.0,1742.77,255.81,1.0,52.28,32.4,1.0,115.51,86.19,1.0,-14.06
CUST_0776,4429.29,1160.78,1.0,853.56,107.99,1.0,160.85,126.55,1.0,123.79,38.26,1.0,2574.17
CUST_0777,2301.28,1135.9,1.0,367.09,63.74,1.0,273.5,92.12,1.0,14.48,7.99,1.0,687.14
CUST_0778,2469.97,604.73,1.0,585.91,263.83,1.0,323.03,45.69,1.0,99.07,68.09,1.0,1296.8
CUST_0779,4377.9,1982.41,1.0,1934.26,379.64,1.0,176.32,70.45,1.0,132.74,121.94,1.0,745.8
CUST_0780,3545.48,481.09,1.0,923.57,347.11,1.0,264.83,165.92,1.0,192.95,83.79,1.0,2498.18
CUST_0781,565.82,221.33,1.0,1852.08,502.19,1.0,397.33,134.79,1.0,4.55,1.14,1.0,-1264.53
CUST_0782,2970.08,522.88,1.0,1412.92,253.9,1.0,235.15,209.47,1.0,181.36,99.39,1.0,1344.47
CUST_0783,2300.11,860.2,1.0,422.87,123.53,1.0,291.21,208.91,1.0,172.5,74.94,1.0,1155.83
CUST_0784,1083.48,527.59,1.0,1345.74,446.79,1.0,40.23,28.58,1.0,122.75,104.97,1.0,-336.93
CUST_0785,1250.83,281.44,1.0,1376.72,534.91,1.0,487.4,50.67,1.0,149.11,145.88,1.0,-305.92
CUST_0786,3724.8,1809.19,1.0,782.67,106.36,1.0,250.1,166.04,1.0,98.35,58.15,1.0,1195.44
CUST_0787,663.85,108.52,1.0,1048.1,130.02,1.0,15.28,5.09,1.0,97.39,94.92,1.0,-370.47
CUST_0788,3707.75,1835.29,1.0,806.32,325.0,1.0,435.83,93.89,1.0,168.24,60.29,1.0,1157.15
CUST_0789,1121.25,330.02,1.0,468.45,59.02,1.0,371.39,52.76,1.0,168.94,4.18,1.0,227.93
CUST_0790,3989.37,1326.37,1.0,101.45,4.81,1.0,122.31,57.62,1.0,60.64,23.42,1.0,2538.89
CUST_0791,2289.6,92.57,1.0,349.56,140.75,1.0,467.71,307.06,1.0,196.95,94.48,1.0,1930.04
CUST_0792,3719.53,442.52,1.0,914.82,396.11,1.0,392.91,292.04,1.0,183.59,8.49,1.0,2832.53
CUST_0793,4614.06,263.84,1.0,1104.13,150.8,1.0,285.73,77.04,1.0,12.49,2.03,1.0,3198.66
CUST_0794,1998.01,482.91,1.0,732.39,86.83,1.0,93.14,23.39,1.0,185.62,154.02,1.0,831.39
CUST_0795,3888.25,1546.12,1.0,1894.94,357.12,1.0,133.5,98.19,1.0,11.56,1.96,1.0,778.6
CUST_0796,2427.14,321.62,1.0,1199.39,13.77,1.0,26.92,14.47,1.0,39.41,17.15,1.0,929.71
CUST_0797,1162.78,343.97,1.0,381.27,74.89,1.0,407.74,30.77,1.0,69.45,6.02,1.0,198.89
CUST_0798,1334.26,576.12,1.0,891.1,125.61,1.0,102.03,85.67,1.0,23.35,3.11,1.0,-3.47
CUST_0799,4172.78,1408.98,1.0,100.68,38.77,1.0,198.96,166.37,1.0,74.27,21.72,1.0,2721.85
CUST_0800,1162.78,319.27,1.0,1087.86,457.59,1.0,335.94,107.86,1.0,150.73,121.87,1.0,14.02
CUST_0801,3336.3,643.35,1.0,1097.72,312.88,1.0,476.44,304.35,1.0,81.05,31.42,1.0,1785.65
CUST_0802,893.2,287.96,1.0,846.34,20.3,1.0,480.73,367.73,1.0,38.0,37.07,1.0,-332.87
CUST_0803,4887.44,843.95,1.0,1389.8,658.03,1.0,429.89,270.18,1.0,39.29,10.65,1.0,3180.65
CUST_0804,1814.43,435.95,1.0,1167.68,340.67,1.0,10.49,8.46,1.0,89.05,40.13,1.0,598.36
CUST_0805,1848.32,579.45,1.0,265.34,33.76,1.0,200.36,54.04,1.0,151.92,58.15,1.0,984.74
CUST_0806,1018.39,482.45,1.0,261.9,79.05,1.0,152.45,10.44,1.0,139.91,108.49,1.0,242.5
CUST_0807,4498.0,1999.51,1.0,325.42,143.73,1.0,400.8,400.44,1.0,119.7,95.58,1.0,2340.56
CUST_0808,675.99,328.87,1.0,872.21,28.24,1.0,107.96,21.34,1.0,22.58,11.0,1.0,-571.89
CUST_0809,766.08,63.33,1.0,341.81,26.11,1.0,409.68,214.64,1.0,4.37,2.82,1.0,193.56
CUST_0810,2709.03,1269.36,1.0,148.55,25.33,1.0,111.37,59.27,1.0,5.42,5.33,1.0,1264.44
CUST_0811,1876.4,4.82,1.0,1726.21,761.71,1.0,343.34,194.9,1.0,18.41,5.53,1.0,771.52
CUST_0812,2817.77,328.31,1.0,725.77,36.99,1.0,146.13,95.28,1.0,155.23,117.12,1.0,1787.94
CUST_0813,2036.12,614.28,1.0,1832.45,737.27,1.0,362.74,239.9,1.0,86.14,23.18,1.0,266.78
CUST_0814,1924.19,495.03,1.0,1633.99,709.15,1.0,140.8,42.9,1.0,89.03,56.46,1.0,438.99
CUST_0815,4819.36,1451.02,1.0,139.32,57.58,1.0,396.57,217.32,1.0,18.58,5.68,1.0,3120.25
CUST_0816,4207.85,1042.93,1.0,1675.72,423.44,1.0,205.96,66.0,1.0,171.85,167.25,1.0,1777.28
CUST_0817,1706.22,379.19,1.0,756.42,188.2,1.0,361.45,66.69,1.0,192.39,119.92,1.0,536.52
CUST_0818,2829.49,1322.9,1.0,1618.21,525.67,1.0,353.86,221.87,1.0,6.41,6.33,1.0,282.14
CUST_0819,797.63,181.4,1.0,253.29,121.94,1.0,148.22,54.3,1.0,170.19,4.29,1.0,556.86
CUST_0820,1429.44,145.61,1.0,365.82,92.97,1.0,192.94,155.69,1.0,147.71,101.85,1.0,1019.59
CUST_0821,3951.29,1140.2,1.0,1023.71,170.54,1.0,291.71,98.8,1.0,98.47,94.44,1.0,1769.04
CUST_0822,3458.26,1004.85,1.0,889.74,394.21,1.0,174.34,61.2,1.0,62.83,10.74,1.0,1896.83
CUST_0823,1790.81,829.11,1.0,1139.79,190.35,1.0,113.49,22.6,1.0,192.6,10.01,1.0,103.96
CUST_0824,1517.62,364.91,1.0,265.88,131.48,1.0,108.27,44.37,1.0,44.85,32.0,1.0,967.26
CUST_0825,4126.9,780.6,1.0,1206.46,140.72,1.0,143.34,91.3,1.0,165.18,67.89,1.0,2325.81
CUST_0826,2945.35,883.09,1.0,413.61,141.95,1.0,425.01,403.93,1.0,81.15,1.91,1.0,1848.76
CUST_0827,2361.41,889.28,1.0,1402.31,363.37,1.0,149.85,149.12,1.0,25.42,4.85,1.0,453.03
CUST_0828,4784.58,2255.12,1.0,1830.45,548.47,1.0,94.2,61.15,1.0,115.79,20.38,1.0,1309.84
CUST_0829,1639.21,147.8,1.0,993.74,107.48,1.0,432.03,235.74,1.0,185.75,145.12,1.0,449.49
CUST_0830,2065.02,832.65,1.0,1386.12,672.42,1.0,390.07,22.1,1.0,185.77,109.92,1.0,226.55
CUST_0831,4617.33,1375.13,1.0,1425.66,202.84,1.0,467.99,342.68,1.0,161.06,135.29,1.0,1919.84
CUST_0832,2424.1,95.86,1.0,1072.41,297.7,1.0,395.55,22.74,1.0,77.23,25.86,1.0,1232.09
CUST_0833,2080.26,931.72,1.0,190.03,5.99,1.0,46.17,1.74,1.0,71.64,5.43,1.0,986.28
CUST_0834,1273.05,83.41,1.0,1258.92,174.08,1.0,328.68,195.39,1.0,38.25,28.35,1.0,-18.59
CUST_0835,1143.6,138.39,1.0,1881.41,477.78,1.0,497.06,211.8,1.0,26.87,21.52,1.0,-678.33
CUST_0836,3158.34,1239.2,1.0,1587.43,467.37,1.0,206.37,30.75,1.0,25.74,13.93,1.0,635.27
CUST_0837,4120.71,1062.37,1.0,865.56,66.49,1.0,195.26,187.53,1.0,13.05,5.28,1.0,2259.31
CUST_0838,3814.15,1100.7,1.0,1586.52,509.12,1.0,399.26,237.54,1.0,54.47,3.39,1.0,1525.41
CUST_0839,4005.25,2000.37,1.0,1183.67,245.74,1.0,457.83,97.99,1.0,187.92,70.01,1.0,825.02
CUST_0840,4406.32,1934.04,1.0,511.44,4.89,1.0,251.28,2.47,1.0,143.63,24.89,1.0,1835.66
CUST_0841,4379.24,1576.03,1.0,993.91,183.56,1.0,215.99,5.84,1.0,70.88,40.8,1.0,1812.79
CUST_0842,4442.68,240.23,1.0,1031.09,216.05,1.0,365.28,270.15,1.0,82.98,79.47,1.0,3295.79
CUST_0843,1016.82,110.83,1.0,455.21,226.13,1.0,140.53,36.12,1.0,179.66,153.81,1.0,598.35
CUST_0844,1237.03,142.98,1.0,1320.67,212.93,1.0,235.45,150.42,1.0,184.38,85.78,1.0,-0.12
CUST_0845,4372.62,651.84,1.0,475.53,186.57,1.0,268.21,9.87,1.0,146.15,89.43,1.0,3230.2
CUST_0846,680.74,9.51,1.0,1258.45,153.06,1.0,433.51,353.65,1.0,67.32,44.27,1.0,-490.97
CUST_0847,646.3,40.44,1.0,1833.91,651.63,1.0,319.18,239.79,1.0,133.92,37.76,1.0,-559.65
CUST_0848,2565.29,701.38,1.0,598.57,188.92,1.0,361.68,80.97,1.0,114.8,69.24,1.0,1219.11
CUST_0849,1043.92,457.58,1.0,1026.82,447.72,1.0,397.97,348.0,1.0,168.34,136.62,1.0,-11.01
CUST_0850,1573.89,36.72,1.0,582.06,6.63,1.0,185.66,13.39,1.0,118.96,67.15,1.0,841.28
CUST_0851,552.37,199.28,1.0,1848.74,108.22,1.0,395.16,78.01,1.0,76.06,33.31,1.0,-1661.83
CUST_0852,4637.64,587.9,1.0,1889.66,719.45,1.0,474.29,363.23,1.0,97.9,56.62,1.0,2809.75
CUST_0853,1258.13,194.21,1.0,927.5,255.4,1.0,338.21,150.24,1.0,120.62,38.91,1.0,285.56
CUST_0854,4995.17,1781.14,1.0,1018.2,39.38,1.0,412.97,128.67,1.0,196.84,156.7,1.0,1991.05
CUST_0855,3617.0,132.75,1.0,1944.12,361.79,1.0,493.26,348.51,1.0,163.9,26.11,1.0,1894.96
CUST_0856,1762.18,688.05,1.0,275.44,71.37,1.0,28.81,15.62,1.0,75.21,69.37,1.0,862.71
CUST_0857,3727.54,1103.42,1.0,621.05,57.15,1.0,342.68,14.37,1.0,187.48,165.5,1.0,1753.89
CUST_0858,1901.1,736.13,1.0,1067.19,207.33,1.0,351.7,152.6,1.0,52.17,7.31,1.0,150.87
CUST_0859,4367.88,194.12,1.0,451.08,176.73,1.0,209.43,76.22,1.0,194.8,113.61,1.0,3847.39
CUST_0860,617.15,139.98,1.0,1833.8,331.87,1.0,312.99,75.41,1.0,119.46,109.48,1.0,-1252.36
CUST_0861,3395.73,400.41,1.0,264.14,73.46,1.0,383.6,313.29,1.0,31.87,6.6,1.0,2759.6
CUST_0862,3808.21,1480.05,1.0,1633.66,525.8,1.0,210.08,207.55,1.0,44.92,34.33,1.0,1228.36
CUST_0863,3723.62,629.3,1.0,1962.39,112.86,1.0,365.95,270.02,1.0,157.56,38.18,1.0,1268.24
CUST_0864,1698.85,834.79,1.0,571.98,160.05,1.0,97.48,87.15,1.0,70.22,38.86,1.0,473.16
CUST_0865,1674.42,648.37,1.0,1611.64,775.19,1.0,480.15,46.91,1.0,60.34,5.1,1.0,-188.4
CUST_0866,3487.73,950.38,1.0,894.4,439.6,1.0,94.87,33.56,1.0,11.02,7.93,1.0,2024.33
CUST_0867,4744.11,654.63,1.0,1427.81,318.46,1.0,173.84,9.49,1.0,67.37,49.61,1.0,2833.54
CUST_0868,3557.41,892.3,1.0,1867.18,775.66,1.0,155.03,36.86,1.0,188.14,93.71,1.0,1549.85
CUST_0869,4466.34,1518.58,1.0,258.17,100.17,1.0,73.77,1.29,1.0,130.38,33.97,1.0,2813.69
CUST_0870,2690.78,1108.07,1.0,337.09,147.98,1.0,439.75,49.67,1.0,82.45,74.37,1.0,1011.6
CUST_0871,3634.15,666.28,1.0,1043.26,293.02,1.0,202.19,85.75,1.0,72.27,62.76,1.0,2110.7
CUST_0872,3109.32,962.11,1.0,636.04,188.57,1.0,247.08,245.46,1.0,54.32,29.66,1.0,1722.78
CUST_0873,1434.58,591.92,1.0,521.84,204.52,1.0,165.02,145.16,1.0,69.61,10.16,1.0,564.93
CUST_0874,824.17,300.58,1.0,448.07,191.7,1.0,61.72,34.18,1.0,158.85,76.35,1.0,322.18
CUST_0875,2122.53,17.51,1.0,416.62,15.29,1.0,128.73,103.56,1.0,151.68,62.69,1.0,1767.51
CUST_0876,1115.06,83.69,1.0,1531.12,209.82,1.0,242.08,162.4,1.0,153.33,76.4,1.0,-292.68
CUST_0877,2520.4,473.53,1.0,992.51,246.23,1.0,312.75,157.26,1.0,153.91,100.26,1.0,1198.75
CUST_0878,3927.89,810.66,1.0,1175.77,6.56,1.0,332.27,125.56,1.0,138.82,17.64,1.0,1862.49
CUST_0879,1852.93,52.13,1.0,1132.36,203.38,1.0,239.28,61.87,1.0,2.4,1.24,1.0,695.57
CUST_0880,1998.27,612.61,1.0,118.34,33.38,1.0,80.22,77.62,1.0,197.79,176.28,1.0,1319.61
CUST_0881,3081.8,306.63,1.0,1796.85,167.18,1.0,293.28,190.86,1.0,39.01,37.67,1.0,1044.42
CUST_0882,3976.43,1658.81,1.0,914.62,138.41,1.0,359.64,241.7,1.0,108.32,70.59,1.0,1461.2
CUST_0883,3880.19,1040.04,1.0,704.5,178.4,1.0,93.24,47.86,1.0,38.11,19.93,1.0,2286.85
CUST_0884,2616.85,904.9,1.0,1738.4,458.46,1.0,226.62,221.12,1.0,7.97,0.46,1.0,434.02
CUST_0885,1302.01,268.17,1.0,1110.86,41.93,1.0,251.11,177.88,1.0,69.11,24.29,1.0,-63.5
CUST_0886,2666.92,396.65,1.0,1725.57,652.38,1.0,394.58,141.08,1.0,61.71,46.52,1.0,958.77
CUST_0887,953.62,155.68,1.0,174.74,52.35,1.0,283.96,179.41,1.0,65.61,21.32,1.0,615.29
CUST_0888,3675.93,476.94,1.0,1888.82,596.57,1.0,190.94,143.99,1.0,135.91,17.41,1.0,1978.29
CUST_0889,2595.65,737.34,1.0,572.22,264.55,1.0,126.09,109.06,1.0,153.86,46.42,1.0,1641.05
CUST_0890,1098.24,418.96,1.0,1453.21,350.12,1.0,13.53,9.33,1.0,11.79,3.17,1.0,-419.39
CUST_0891,3386.51,653.08,1.0,876.14,127.38,1.0,261.12,63.2,1.0,124.86,59.79,1.0,1851.82
CUST_0892,4708.61,1249.09,1.0,1568.25,748.51,1.0,324.95,246.69,1.0,72.43,32.75,1.0,2601.2
CUST_0893,4307.8,600.11,1.0,875.06,394.47,1.0,264.98,146.38,1.0,48.04,1.23,1.0,3155.31
CUST_0894,2130.22,513.18,1.0,1219.04,260.42,1.0,44.91,22.41,1.0,189.19,116.69,1.0,708.42
CUST_0895,1211.81,60.9,1.0,719.67,66.39,1.0,140.36,68.28,1.0,114.12,21.18,1.0,518.49
CUST_0896,3087.55,356.05,1.0,1041.41,343.73,1.0,106.11,96.51,1.0,169.13,78.8,1.0,2114.55
CUST_0897,4951.8,307.66,1.0,1723.15,375.5,1.0,242.1,68.89,1.0,181.43,14.68,1.0,3290.03
CUST_0898,909.77,98.32,1.0,1640.43,546.56,1.0,205.37,187.76,1.0,151.53,7.52,1.0,-156.02
CUST_0899,3343.01,305.97,1.0,465.03,64.29,1.0,499.69,230.04,1.0,75.69,55.6,1.0,2386.74
CUST_0900,4002.64,538.88,1.0,777.9,367.22,1.0,217.62,188.81,1.0,107.25,68.58,1.0,3062.94
CUST_0901,1858.79,52.01,1.0,1445.16,631.93,1.0,228.47,95.74,1.0,191.88,161.63,1.0,891.07
CUST_0902,2000.92,710.03,1.0,579.01,289.04,1.0,286.03,56.2,1.0,0.79,0.23,1.0,771.65
